x	y
CREB3	0.040481785124666	0.978479196556671
GBA2	0.0155352148583444	0.991391678622669
RGP1	0.0409964899657753	0.977044476327116
HINT2	0.179345847445975	0.901004304160689
CLTA	0.351963081443786	0.802008608321377
ZCCHC7	0.0922396775195448	0.945480631276901
GRHPR	0.158664822777591	0.908177905308465
ZBTB5	0.00188496021131078	0.998565279770445
POLR1E	0.0792691129992962	0.954088952654232
TOMM5	0.11503009712869	0.934002869440459
EXOSC3	0.0482926528366124	0.971305595408895
DCAF10	0.0591776695720761	0.96700143472023
CBWD5	0.0238451861517028	0.985652797704448
FAM122A	0.0857282563263911	0.949784791965567
FXN	0.126133948153512	0.929698708751793
TJP2	0.00628213080180815	0.995695839311334
PTAR1	0.0479771306277461	0.971305595408895
SMC5	0.0302684004123495	0.982783357245337
KLF9	0.0649475182194317	0.961262553802009
C9orf85	0.0509440898721248	0.96987087517934
ZFAND5	0.247171243257207	0.859397417503587
NMRK1	0.219523187323869	0.875179340028694
RFK	0.0755738469239077	0.955523672883788
VPS13A	0.0558711851387726	0.971305595408895
GNAQ	0.0346991818892761	0.981348637015782
TLE1	0.00515706307785264	0.997130559540889
UBQLN1	0.101189566700251	0.945480631276901
C9orf64	0.0214423366603276	0.987087517934003
HNRNPK	0.942699870711906	0.51793400286944
RMI1	0.00481332687618713	0.997130559540889
NAA35	0.0643241888503409	0.962697274031564
ISCA1	0.121650083245764	0.929698708751793
ZCCHC6	0.0180764150565432	0.988522238163558
SECISBP2	0.157354540872187	0.911047345767575
AUH	0.0485942639136777	0.971305595408895
NFIL3	0.00226206726748142	0.998565279770445
SPTLC1	0.0191472233471615	0.989956958393113
IARS	0.0732269540221376	0.956958393113343
NOL8	0.0726533253899684	0.956958393113343
IPPK	0.0308370936168751	0.982783357245337
BICD2	0.0180731088727678	0.989956958393113
ZNF484	0.00558356378584639	0.997130559540889
C9orf89	0.15825130711613	0.90961262553802
NINJ1	0.161509726057303	0.90674318507891
FAM120AOS	0.0761554366957243	0.958393113342898
FAM120A	0.0385902141991058	0.978479196556671
PHF2	0.00955609372397411	0.994261119081779
HIATL1	0.017995359904306	0.989956958393113
C9orf3	0.0145838554276515	0.991391678622669
ERCC6L2	0.0318272116531659	0.982783357245337
SLC35D2	0.0177801929466419	0.989956958393113
ZNF367	0.00517285217247562	0.997130559540889
CDC14B	0.00756307423623691	0.995695839311334
AAED1	0.0415870158460908	0.977044476327116
ZNF510	0.00695886809720128	0.995695839311334
ZNF782	0.0095581151225348	0.994261119081779
TSTD2	0.0194161953357906	0.988522238163558
NCBP1	0.0300062439152921	0.981348637015782
XPA	0.131473854059871	0.923959827833572
C9orf156	0.0494089045834479	0.971305595408895
ANP32B	0.872720143151355	0.552367288378766
NANS	0.135148542638207	0.921090387374462
TGFBR1	0.00480934174230396	0.997130559540889
ALG2	0.0336560098123379	0.979913916786227
SEC61B	0.414539848377397	0.771879483500717
STX17	0.0717713570748518	0.961262553802009
ERP44	0.170779281642904	0.903873744619799
INVS	0.00919476643108896	0.995695839311334
TEX10	0.0172779671550756	0.989956958393113
MSANTD3	0.0149504421767902	0.991391678622669
MRPL50	0.0543751532109448	0.96987087517934
ZNF189	0.00943798558680862	0.994261119081779
RNF20	0.0447212973327195	0.974175035868006
SMC2	0.0398507493976896	0.981348637015782
NIPSNAP3A	0.0502469967491186	0.971305595408895
SLC44A1	0.0270161684626261	0.985652797704448
FKTN	0.0114449097801975	0.994261119081779
RAD23B	0.144512758192502	0.915351506456241
IKBKAP	0.0313105324558426	0.981348637015782
FAM206A	0.0288903329638701	0.984218077474892
TXN	0.273807468259455	0.843615494978479
DNAJC25	0.0166931892749765	0.989956958393113
HSDL2	0.0417384041049012	0.975609756097561
FKBP15	0.0365899525624053	0.979913916786227
SLC31A1	0.00457367807447129	0.997130559540889
PRPF4	0.060293713300366	0.964131994261119
HDHD3	0.068885039266111	0.959827833572453
ALAD	0.0433780240566073	0.977044476327116
POLE3	0.116141029169718	0.932568149210904
RGS3	0.0168627922742172	0.989956958393113
ATP6V1G1	1.17226954425508	0.414634146341463
CDK5RAP2	0.0344351389697336	0.981348637015782
FBXW2	0.0664791640267462	0.962697274031564
PSMD5	0.0433204452836438	0.974175035868006
RAB14	0.154489243979625	0.912482065997131
STOM	0.0921867873215929	0.948350071736011
TTLL11	0.00766504269797635	0.995695839311334
NDUFA8	0.217558669434472	0.872309899569584
RBM18	0.0818946977072227	0.952654232424677
MRRF	0.045731215158071	0.972740315638451
PDCL	0.0537829539993016	0.968436154949785
RC3H2	0.0223865425620315	0.988522238163558
ZBTB6	0.00696654207455677	0.995695839311334
STRBP	0.0283942734968241	0.982783357245337
DENND1A	0.0201253954050322	0.988522238163558
PSMB7	0.436561095193053	0.753228120516499
RPL35	3.43378714370522	0.0129124820659971
ARPC5L	0.21799474384124	0.875179340028694
GOLGA1	0.00726696648861044	0.995695839311334
PPP6C	0.182109989663561	0.893830703012912
RABEPK	0.0609909014158961	0.962697274031564
HSPA5	0.320693073453743	0.81922525107604
GAPVD1	0.045795360897399	0.974175035868006
MAPKAP1	0.057819885825524	0.965566714490674
LRSAM1	0.00241015621773527	0.998565279770445
PTRH1	0.0467475065247007	0.971305595408895
CDK9	0.050606301254459	0.96987087517934
FPGS	0.0468808129378655	0.971305595408895
ST6GALNAC6	0.051393040063421	0.972740315638451
DPM2	0.0914369793644799	0.945480631276901
SLC25A25	0.0397399187015241	0.978479196556671
PTGES2	0.0778746601249992	0.956958393113343
C9orf16	0.525933754413098	0.714490674318508
CIZ1	0.0498533460967066	0.96987087517934
GOLGA2	0.025847889936406	0.985652797704448
TRUB2	0.0577560746102855	0.96700143472023
COQ4	0.0713455163169059	0.958393113342898
SLC27A4	0.00320457994477345	0.998565279770445
URM1	0.189300049492015	0.896700143472023
ODF2	0.0465917536313525	0.974175035868006
GLE1	0.0259994251919676	0.984218077474892
SPTAN1	0.111962771440712	0.935437589670014
SET	0.189358828172706	0.893830703012912
ZER1	0.0119713586918345	0.992826398852224
TBC1D13	0.015032096851519	0.991391678622669
ENDOG	0.0208300383702575	0.988522238163558
C9orf114	0.0546264648804353	0.968436154949785
CCBL1	0.0114590375782519	0.992826398852224
LRRC8A	0.0231110594787903	0.987087517934003
DOLK	0.00675324372395299	0.995695839311334
SH3GLB2	0.0249436923606371	0.985652797704448
FAM73B	0.020141024860461	0.988522238163558
CRAT	0.018009323768478	0.988522238163558
PPP2R4	0.0673067739689294	0.959827833572453
NTMT1	0.110649525511158	0.935437589670014
ASB6	0.0273269074032984	0.984218077474892
TOR1B	0.0103683248076963	0.994261119081779
TOR1A	0.101245595745358	0.93974175035868
C9orf78	0.578233965772119	0.692969870875179
USP20	0.0740012214392043	0.956958393113343
GPR107	0.00983697276593836	0.994261119081779
FUBP3	0.0973463307497286	0.945480631276901
EXOSC2	0.0380351375301486	0.978479196556671
ABL1	0.0301755645475438	0.982783357245337
NUP214	0.0571988909674107	0.965566714490674
PRRC2B	0.0739328369353339	0.956958393113343
POMT1	0.0390368505419138	0.977044476327116
UCK1	0.0519302692182604	0.971305595408895
RAPGEF1	0.0139669995803333	0.991391678622669
MED27	0.038115469345325	0.978479196556671
SETX	0.067689831157195	0.962697274031564
TTF1	0.0834408404145203	0.952654232424677
GTF3C4	0.00383069659007812	0.997130559540889
TSC1	0.0120248519831911	0.992826398852224
GTF3C5	0.0551200518666012	0.96700143472023
SURF6	0.0242704437061095	0.985652797704448
MED22	0.014887290767678	0.989956958393113
RPL7A	3.51691533437816	0.0157819225251076
SURF1	0.308850627578961	0.826398852223816
SURF4	0.128967057532716	0.926829268292683
REXO4	0.0880456852478847	0.948350071736011
BRD3	0.030586079422005	0.981348637015782
WDR5	0.0418533699460638	0.978479196556671
RXRA	0.0180584064033181	0.989956958393113
MRPS2	0.103584131719048	0.93974175035868
CAMSAP1	0.0110750191310349	0.994261119081779
NACC2	0.00727113988948437	0.995695839311334
C9orf69	0.0305349412665961	0.981348637015782
QSOX2	0.00749173489797075	0.995695839311334
DNLZ	0.0103309030698822	0.994261119081779
SNAPC4	0.0129967528884094	0.991391678622669
SDCCAG3	0.0170831120053611	0.989956958393113
PMPCA	0.0853822098502081	0.952654232424677
INPP5E	0.00908995243280449	0.994261119081779
SEC16A	0.0353375323197239	0.979913916786227
TMEM141	0.150045601951239	0.913916786226686
PHPT1	0.181092225811538	0.899569583931133
EDF1	1.26152035233095	0.377331420373027
TRAF2	0.0255278678301598	0.985652797704448
FBXW5	0.139539833925322	0.919655667144907
C9orf142	0.317375074175893	0.823529411764706
MAN1B1	0.076836521376747	0.956958393113343
DPP7	0.283377709208992	0.837876614060258
ANAPC2	0.0329432324389523	0.981348637015782
SSNA1	0.27135745302725	0.8493543758967
TPRN	0.00489143875555637	0.997130559540889
TMEM203	0.136895969317706	0.922525107604017
NELFB	0.0134990250704925	0.992826398852224
EXD3	0.0139372815249443	0.992826398852224
MRPL41	0.239312560534177	0.860832137733142
ARRDC1	0.14728175929931	0.916786226685796
C9orf37	0.0444889005312492	0.977044476327116
EHMT1	0.060079850407595	0.965566714490674
ZMYND11	0.029111933137469	0.981348637015782
LARP4B	0.0585956127948096	0.965566714490674
GTPBP4	0.0730663322609501	0.956958393113343
IDI1	0.16747883817754	0.90674318507891
WDR37	0.0599032756421249	0.965566714490674
PITRM1	0.0486803626446318	0.972740315638451
NET1	0.0241531529004932	0.985652797704448
ASB13	0.0120954034576346	0.992826398852224
FAM208B	0.024392414685677	0.985652797704448
GDI2	0.385950326288751	0.780487804878049
ANKRD16	0.019077865309873	0.989956958393113
FBXO18	0.0845282872400943	0.951219512195122
RBM17	0.245741839495072	0.859397417503587
KIN	0.0715466600653535	0.959827833572453
ATP5C1	0.437949365846325	0.750358680057389
TAF3	0.0958449540895184	0.949784791965567
USP6NL	0.00793832069903525	0.995695839311334
UPF2	0.0974385911181629	0.942611190817791
DHTKD1	0.0120512449386814	0.992826398852224
CDC123	0.197473895065027	0.889526542324247
SEPHS1	0.0338525920888533	0.978479196556671
PRPF18	0.149871912172888	0.913916786226686
HSPA14	0.0762175709831745	0.956958393113343
RPP38	0.124732441319727	0.929698708751793
NMT2	0.103382969445998	0.942611190817791
RSU1	0.162318030106709	0.905308464849354
STAM	0.0177775058132124	0.989956958393113
NSUN6	0.0204707321170005	0.988522238163558
ARL5B	0.012911026770269	0.992826398852224
MLLT10	0.075760602611835	0.955523672883788
DNAJC1	0.099894032219568	0.944045911047346
COMMD3	0.110050234659125	0.935437589670014
BMI1	0.0345781454367488	0.979913916786227
MSRB2	0.0644856416892686	0.962697274031564
ARHGAP21	0.0168017893869451	0.991391678622669
PDSS1	0.0142625942347578	0.991391678622669
ABI1	0.190387601695352	0.889526542324247
ANKRD26	0.0416042389055094	0.974175035868006
YME1L1	0.332507989678444	0.81635581061693
MASTL	0.0107193586847932	0.994261119081779
ACBD5	0.0294721575374314	0.984218077474892
RAB18	0.150464211998049	0.915351506456241
WAC	0.136903484227141	0.921090387374462
MTPAP	0.0150457001551402	0.991391678622669
ZNF438	0.00214943338060329	0.998565279770445
ARHGAP12	0.0189342096572148	0.988522238163558
EPC1	0.305162481668778	0.829268292682927
ITGB1	0.0749963644651348	0.959827833572453
CUL2	0.0280903755373126	0.984218077474892
CCNY	0.0326356061893983	0.982783357245337
ZNF33A	0.0619621448625945	0.965566714490674
ZNF37A	0.0354426147201687	0.981348637015782
ZNF33B	0.0490003263152708	0.971305595408895
BMS1	0.0343425057951738	0.979913916786227
CSGALNACT2	0.0425914763397173	0.975609756097561
HNRNPF	0.621626466485443	0.662840746054519
ZNF32	0.163129012458946	0.90961262553802
ZNF22	0.162347023551121	0.90674318507891
MARCH8	0.0190668713504631	0.988522238163558
FAM21C	0.0128525203782161	0.992826398852224
MAPK8	0.0442314253187673	0.974175035868006
ERCC6	0.00254237441015822	0.998565279770445
PGBD3	0.00520035974921109	0.997130559540889
PARG	0.00931458828030387	0.994261119081779
TIMM23	0.0420767921404634	0.975609756097561
AGAP6	0.00971371975370172	0.994261119081779
SGMS1	0.0316538248544155	0.981348637015782
CSTF2T	0.071232090313987	0.958393113342898
CISD1	0.0707867113089269	0.959827833572453
TFAM	0.0651923156832359	0.961262553802009
CCDC6	0.0226965459828808	0.987087517934003
ADO	0.0244758068313668	0.987087517934003
JMJD1C	0.108211586021872	0.938307030129125
REEP3	0.021383527984791	0.987087517934003
HERC4	0.0762942930959958	0.955523672883788
HNRNPH3	0.330049639483982	0.81922525107604
RUFY2	0.0241316474912256	0.985652797704448
CCAR1	0.123126264144181	0.931133428981349
DDX50	0.120970042507967	0.931133428981349
DDX21	0.233114661241559	0.870875179340029
VPS26A	0.102681611936475	0.942611190817791
SUPV3L1	0.0418439351964734	0.977044476327116
SAR1A	0.111899253873169	0.938307030129125
PPA1	0.71395060519996	0.619799139167862
EIF4EBP2	0.133257357418962	0.925394548063128
SGPL1	0.00989961580426469	0.994261119081779
PSAP	0.546041605773239	0.6987087517934
ASCC1	0.0519994044537746	0.96987087517934
ANAPC16	0.996039942409385	0.500717360114778
DNAJB12	0.0657679114454564	0.962697274031564
MICU1	0.0376335951991761	0.978479196556671
MCU	0.0150348286654693	0.991391678622669
P4HA1	0.0208404952052182	0.988522238163558
ECD	0.0662721423700664	0.961262553802009
FAM149B1	0.00504824348412925	0.997130559540889
DNAJC9	0.139230347731871	0.919655667144907
MRPS16	0.142108145379932	0.921090387374462
ANXA7	0.374043654366589	0.791965566714491
PPP3CB	0.0688874657474259	0.959827833572453
AGAP5	0.00224217982227496	0.998565279770445
SEC24C	0.0348662537017599	0.979913916786227
CHCHD1	0.140120568084448	0.926829268292683
ZSWIM8	0.0174039853028899	0.991391678622669
NDST2	0.0105550399367325	0.994261119081779
AP3M1	0.0530181382886504	0.968436154949785
ADK	0.168761118502713	0.902439024390244
KAT6B	0.0562294090839402	0.96700143472023
SAMD8	0.0385576237089531	0.977044476327116
VDAC2	0.423394428434992	0.761836441893831
POLR3A	0.0122498762503864	0.992826398852224
RPS24	2.92684080384148	0.0272596843615495
ZMIZ1	0.016635838403538	0.989956958393113
PPIF	0.0270044214153077	0.984218077474892
EIF5AL1	0.095206119801369	0.944045911047346
TMEM254	0.0346412988304358	0.979913916786227
ANXA11	0.445534609139503	0.750358680057389
GHITM	0.527247358328074	0.705882352941177
WAPAL	0.0897225861804834	0.949784791965567
GLUD1	0.182333574745083	0.893830703012912
FAM35A	0.0366696793086128	0.978479196556671
MINPP1	0.0330797495498106	0.979913916786227
ATAD1	0.0859347551972589	0.949784791965567
PTEN	0.0823611139136299	0.954088952654232
RPP30	0.104698306263273	0.941176470588235
PCGF5	0.124371491624904	0.931133428981349
TNKS2	0.0325583351746275	0.981348637015782
BTAF1	0.0231328474686013	0.985652797704448
MARCH5	0.0815784162877852	0.954088952654232
IDE	0.0342627876065056	0.981348637015782
EXOC6	0.0547923598924096	0.96987087517934
FRA10AC1	0.12990726584283	0.925394548063128
NOC3L	0.0300261906435055	0.984218077474892
TBC1D12	0.00494602509796479	0.997130559540889
TCTN3	0.0786651601859734	0.954088952654232
CCNJ	0.00201394431638826	0.998565279770445
TM9SF3	0.0437534228106338	0.974175035868006
LCOR	0.0407970216953394	0.974175035868006
RRP12	0.0173942824623294	0.989956958393113
EXOSC1	0.137855658599299	0.918220946915351
ZDHHC16	0.0510568028269106	0.96987087517934
MMS19	0.0309618918897532	0.981348637015782
UBTD1	0.00244489792831539	0.998565279770445
PI4K2A	0.0201167561063632	0.988522238163558
ZFYVE27	0.0399679353971952	0.975609756097561
R3HCC1L	0.0273543550498614	0.984218077474892
HPS1	0.106412782683197	0.938307030129125
SLC25A28	0.00949027815087783	0.994261119081779
CUTC	0.164222233279867	0.90674318507891
COX15	0.0240988672169848	0.985652797704448
DNMBP	0.0118108245398995	0.992826398852224
ERLIN1	0.0136162808705085	0.991391678622669
CHUK	0.0325166227168208	0.979913916786227
CWF19L1	0.0293490985444272	0.982783357245337
BLOC1S2	0.188216411601811	0.893830703012912
HIF1AN	0.0558024490786733	0.96987087517934
FAM178A	0.0296185111529885	0.981348637015782
MRPL43	0.241481454019834	0.863701578192252
C10orf2	0.0203731030238985	0.988522238163558
BTRC	0.00790470303198611	0.995695839311334
POLL	0.0312556492000512	0.982783357245337
FBXW4	0.0182843841759622	0.991391678622669
NPM3	0.153849005832547	0.90961262553802
MGEA5	0.184041320048358	0.893830703012912
C10orf76	0.0326374235094525	0.981348637015782
HPS6	0.0173222713179131	0.989956958393113
PPRC1	0.0211779220535032	0.988522238163558
NOLC1	0.0788742898875205	0.952654232424677
GBF1	0.037981528064549	0.978479196556671
FBXL15	0.156657693178811	0.90961262553802
CUEDC2	0.188368339150805	0.892395982783357
TMEM180	0.00790245797403396	0.995695839311334
ACTR1A	0.0958570256013249	0.944045911047346
SUFU	0.0147961932264405	0.991391678622669
TRIM8	0.0987681932686837	0.945480631276901
ARL3	0.0638443871961555	0.964131994261119
WBP1L	0.0313402752300264	0.982783357245337
CNNM2	0.00970403383083859	0.994261119081779
NT5C2	0.0326569552911467	0.981348637015782
PCGF6	0.0491394623115655	0.96987087517934
USMG5	0.27731779242301	0.842180774748924
PDCD11	0.0410069829026376	0.977044476327116
SH3PXD2A	0.00718805667175	0.995695839311334
OBFC1	0.154083238089022	0.90961262553802
SLK	0.0119486634487062	0.992826398852224
GSTO1	0.306382718511701	0.832137733142037
XPNPEP1	0.0467864995720495	0.972740315638451
MXI1	0.0506294142772591	0.971305595408895
SMNDC1	0.042200586829604	0.974175035868006
SMC3	0.107665778018764	0.938307030129125
SHOC2	0.0571451619340055	0.965566714490674
ZDHHC6	0.080970047438542	0.954088952654232
VTI1A	0.0520821209285852	0.96987087517934
TCF7L2	0.00411304458201214	0.997130559540889
CASP7	0.0259455066817184	0.984218077474892
DCLRE1A	0.00254237441015822	0.998565279770445
NHLRC2	0.018564436015472	0.988522238163558
C10orf118	0.0637038710394214	0.964131994261119
FAM160B1	0.00692876828456773	0.995695839311334
PDZD8	0.0240894173213336	0.987087517934003
FAM204A	0.220925081290072	0.875179340028694
CACUL1	0.0720387431456831	0.959827833572453
EIF3A	0.123744379032829	0.925394548063128
SFXN4	0.055836937151907	0.96700143472023
PRDX3	0.136635642592965	0.919655667144907
TIAL1	0.188311822250667	0.890961262553802
INPP5F	0.0112096806694283	0.992826398852224
MCMBP	0.0882996896415353	0.949784791965567
SEC23IP	0.0166088747707538	0.989956958393113
WDR11	0.0176286840316857	0.989956958393113
ATE1	0.0389040862110872	0.977044476327116
NSMCE4A	0.111343649903309	0.935437589670014
PLEKHA1	0.110801161730279	0.935437589670014
C10orf88	0.025717481478409	0.984218077474892
IKZF5	0.0282206177938718	0.984218077474892
BUB3	0.368640450949324	0.797704447632712
OAT	0.0955110764840825	0.945480631276901
LHPP	0.0516235329806868	0.971305595408895
METTL10	0.0960422537229299	0.945480631276901
FAM175B	0.0469943772349593	0.972740315638451
ZRANB1	0.0168418710152246	0.989956958393113
UROS	0.18723410148409	0.890961262553802
BCCIP	0.0840110481278801	0.951219512195122
DHX32	0.0237235832016431	0.985652797704448
MGMT	0.210350567236444	0.878048780487805
GLRX3	0.163070951286047	0.90961262553802
PPP2R2D	0.043757180618544	0.974175035868006
TUBGCP2	0.0660783425347756	0.964131994261119
ZNF511	0.11497227902415	0.93687230989957
ECHS1	0.212073428128056	0.87661406025825
MTG1	0.0312205685053572	0.981348637015782
BET1L	0.0536222532631366	0.968436154949785
RIC8A	0.0902582201498186	0.946915351506456
SIRT3	0.0115951645843164	0.992826398852224
PSMD13	0.263016106266672	0.84648493543759
PTDSS2	0.00735353697854419	0.995695839311334
RNH1	0.38346816386242	0.78909612625538
HRAS	0.0543993084327684	0.968436154949785
PHRF1	0.0239997733643559	0.988522238163558
DEAF1	0.0521368324826553	0.96987087517934
TMEM80	0.0890176101298035	0.951219512195122
TALDO1	0.380566102801291	0.78909612625538
PDDC1	0.0315426406093044	0.981348637015782
POLR2L	0.498049610363895	0.733142037302726
CHID1	0.108680137099023	0.93687230989957
AP2A2	0.0487018662819203	0.971305595408895
TOLLIP	0.0550806830131671	0.968436154949785
CTSD	0.226313624898757	0.873744619799139
MRPL23	0.43720519547695	0.75896700143472
CD81	0.0308277934194296	0.984218077474892
TSSC4	0.150579280226413	0.912482065997131
NAP1L4	0.308487404088188	0.827833572453372
CARS	0.169159632425424	0.90674318507891
ZNF195	0.0439629297566048	0.974175035868006
NUP98	0.0524965468740062	0.96987087517934
PGAP2	0.0441991425137206	0.972740315638451
STIM1	0.0490597780871658	0.972740315638451
RRM1	0.0471751213146856	0.971305595408895
TRIM68	0.0144226208362412	0.991391678622669
FAM160A2	0.0296975982509988	0.982783357245337
SMPD1	0.100285460342088	0.93974175035868
TRIM3	0.00798867645950495	0.995695839311334
ARFIP2	0.0770725563152416	0.955523672883788
TIMM10B	0.110537452222996	0.938307030129125
RRP8	0.0442111345446249	0.974175035868006
ILK	0.106412160731432	0.938307030129125
TAF10	0.0661340314590451	0.965566714490674
TPP1	0.116990310504021	0.935437589670014
MRPL17	0.107749263291871	0.938307030129125
PPFIBP2	0.0162790285190685	0.989956958393113
EIF3F	1.39739011080729	0.342898134863702
RPL27A	4.12084279865682	0.00143472022955524
AKIP1	0.0398008688942321	0.977044476327116
TMEM9B	0.25316842915822	0.856527977044476
TMEM41B	0.0706713687251665	0.956958393113343
IPO7	0.0422604544014725	0.977044476327116
ZNF143	0.0483761670505537	0.972740315638451
SBF2	0.022861841640391	0.987087517934003
RNF141	0.0430139862840594	0.974175035868006
CTR9	0.0384255448352498	0.977044476327116
EIF4G2	0.52654895431878	0.715925394548063
CSNK2A3	0.00246408031070836	0.998565279770445
USP47	0.0798560372464038	0.952654232424677
BTBD10	0.0361614709220638	0.978479196556671
RRAS2	0.0420116567725045	0.975609756097561
COPB1	0.076229556392827	0.954088952654232
PSMA1	0.394849123785866	0.779053084648494
CYP2R1	0.0392697444946519	0.978479196556671
C11orf58	0.669954725154926	0.639885222381636
RPS13	3.60398479846688	0.0157819225251076
PIK3C2A	0.0186727493215819	0.988522238163558
NUCB2	0.36335238367127	0.800573888091822
SERGEF	0.0723532317181109	0.956958393113343
SAAL1	0.0490998064407482	0.971305595408895
HPS5	0.0172056690957164	0.991391678622669
GTF2H1	0.0916960563457287	0.946915351506456
LDHA	0.807571328384162	0.573888091822095
TSG101	0.151808486511013	0.912482065997131
UEVLD	0.0136646288911401	0.991391678622669
SPTY2D1	0.0321709314707754	0.981348637015782
HTATIP2	0.1513823789001	0.913916786226686
PRMT3	0.0229620397897275	0.987087517934003
SVIP	0.331226660421714	0.817790530846485
LIN7C	0.0321386216365956	0.979913916786227
METTL15	0.0194196560992753	0.988522238163558
ARL14EP	0.17084173961379	0.898134863701578
DNAJC24	0.0166337794899586	0.989956958393113
IMMP1L	0.0457483105971385	0.972740315638451
ELP4	0.020925074843749	0.988522238163558
RCN1	0.0232092354832837	0.985652797704448
EIF3M	0.651012813584574	0.651362984218077
QSER1	0.00714459239754853	0.995695839311334
TCP11L1	0.00211974310154424	0.998565279770445
CSTF3	0.0743574272850474	0.956958393113343
HIPK3	0.0480072668976812	0.972740315638451
FBXO3	0.0830495521837233	0.952654232424677
CAPRIN1	0.0945789507085226	0.944045911047346
NAT10	0.0428006556141894	0.974175035868006
CAT	0.163542259966734	0.905308464849354
APIP	0.109171058574441	0.93687230989957
PDHX	0.0360917552870069	0.978479196556671
TRIM44	0.0456821205766807	0.972740315638451
COMMD9	0.11917422888436	0.932568149210904
TRAF6	0.0401749589959978	0.975609756097561
API5	0.120763025927498	0.929698708751793
TTC17	0.0884213423444055	0.948350071736011
HSD17B12	0.0693249151272617	0.959827833572453
ALKBH3	0.0690789393795142	0.959827833572453
EXT2	0.0332328437078342	0.979913916786227
CD82	0.0874455255426888	0.949784791965567
PRDM11	0.00245978551718612	0.998565279770445
SLC35C1	0.0128297525645118	0.992826398852224
CRY2	0.0144618433636981	0.991391678622669
PEX16	0.188628214359133	0.893830703012912
PHF21A	0.0389799072027386	0.978479196556671
AMBRA1	0.00555740629192459	0.997130559540889
ATG13	0.0347982816678328	0.978479196556671
ARHGAP1	0.0946679678457896	0.945480631276901
ZNF408	0.00646811427183348	0.995695839311334
CKAP5	0.00817501725646804	0.995695839311334
C11orf49	0.0179443034017757	0.988522238163558
ARFGAP2	0.144671918864501	0.916786226685796
DDB2	0.054955366401634	0.96700143472023
ACP2	0.0166058822699617	0.989956958393113
MADD	0.0429531298817301	0.974175035868006
SLC39A13	0.0263101310209705	0.984218077474892
PSMC3	0.212239195814015	0.878048780487805
CELF1	0.128665256167126	0.928263988522238
NDUFS3	0.223731126258061	0.873744619799139
PTPMT1	0.179657840185988	0.895265423242468
KBTBD4	0.0442716265912072	0.974175035868006
MTCH2	0.0860349548523003	0.952654232424677
FNBP4	0.113070618030267	0.938307030129125
NUP160	0.111862576406503	0.935437589670014
SSRP1	0.139212761683781	0.921090387374462
TIMM10	0.11753753620256	0.932568149210904
UBE2L6	0.349611477242343	0.807747489239598
CLP1	0.0170929595407148	0.989956958393113
ZDHHC5	0.0313591788749083	0.981348637015782
MED19	0.0783987525020235	0.954088952654232
TMX2	0.158631483284865	0.90961262553802
C11orf31	0.716531202222104	0.621233859397417
CTNND1	0.013613960202598	0.992826398852224
ZFP91	0.0153055560821146	0.991391678622669
OSBP	0.0168988050383598	0.989956958393113
PATL1	0.0335748333200096	0.979913916786227
MRPL16	0.155295794007837	0.911047345767575
CCDC86	0.0154684348776607	0.991391678622669
PRPF19	0.117161767512429	0.935437589670014
TMEM109	0.167757294755851	0.903873744619799
VPS37C	0.00648684901571376	0.995695839311334
DDB1	0.0913549085639835	0.948350071736011
DAK	0.0326888229989242	0.981348637015782
CPSF7	0.0695047360153266	0.959827833572453
SDHAF2	0.226328246871925	0.869440459110473
TMEM258	0.517394258645971	0.714490674318508
FEN1	0.0199389034980105	0.988522238163558
FTH1	3.07734729978206	0.0157819225251076
INCENP	0.00662060018442981	0.995695839311334
EEF1G	0.563737990738423	0.697274031563845
TUT1	0.0334437294731688	0.979913916786227
MTA2	0.021956857017514	0.987087517934003
GANAB	0.0860037546637434	0.949784791965567
INTS5	0.0633499661629546	0.965566714490674
C11orf48	0.197424064205985	0.886657101865136
C11orf83	0.109314049304324	0.93974175035868
UBXN1	0.957962990590475	0.506456241032999
BSCL2	0.00988802854342133	0.994261119081779
HNRNPUL2	0.0722627615301868	0.958393113342898
TTC9C	0.0438402839510692	0.977044476327116
ZBTB3	0.00265795538858604	0.998565279770445
POLR2G	0.341527907545176	0.809182209469154
TAF6L	0.00969164222417902	0.994261119081779
TMEM223	0.108701256348929	0.93974175035868
TMEM179B	0.14056666185899	0.916786226685796
NXF1	0.0889645420925546	0.948350071736011
STX5	0.172073214042499	0.899569583931133
WDR74	0.16886397427007	0.901004304160689
SLC3A2	0.31302043641157	0.81922525107604
ATL3	0.0267180078333306	0.984218077474892
C11orf95	0.00215292251339527	0.998565279770445
COX8A	0.494622865397341	0.730272596843615
OTUB1	0.230056812006838	0.869440459110473
STIP1	0.0689114361043455	0.958393113342898
TRPT1	0.0719899096989766	0.958393113342898
NUDT22	0.0906460735215461	0.945480631276901
DNAJC4	0.166559307111089	0.902439024390244
FKBP2	0.200757094437208	0.889526542324247
PPP1R14B	0.0211160613828175	0.988522238163558
BAD	0.1023871709548	0.93974175035868
GPR137	0.0275466361135165	0.984218077474892
ESRRA	0.0239920719320738	0.985652797704448
TRMT112	0.647525250228798	0.658536585365854
PRDX5	0.432882688745519	0.75896700143472
RPS6KA4	0.0203657096418529	0.988522238163558
SF1	0.650818409146634	0.655667144906743
MEN1	0.0473816028175417	0.972740315638451
ATG2A	0.0528142404665213	0.96987087517934
